"type_of_poll","date","pollster","geography","sample_size","party","value"
"national",2005-04-21,"Dataland Daily","National",200,"SSP",11
"national",2005-04-22,"Dataland Daily","National",200,"CC",52
"national",2005-04-22,"Dataland Daily","National",200,"DGM",58
"national",2005-04-22,"Dataland Daily","National",200,"PDAL",84
"national",2005-04-22,"Dataland Daily","National",200,"SSP",7
"national",2005-04-23,"Dataland Daily","National",200,"CC",34
"national",2005-04-23,"Dataland Daily","National",200,"DGM",67
"national",2005-04-23,"Dataland Daily","National",200,"PDAL",88
"national",2005-04-23,"Dataland Daily","National",200,"SSP",12
"national",2005-04-23,"Cobolite Coalition Calling","National",2000,"CC",713
"national",2005-04-23,"Cobolite Coalition Calling","National",2000,"DGM",456
"national",2005-04-23,"Cobolite Coalition Calling","National",2000,"PDAL",702
"national",2005-04-23,"Cobolite Coalition Calling","National",2000,"SSP",130
"national",2005-04-23,"Big Dataland Surveys","National",10000,"CC",2330
"national",2005-04-23,"Big Dataland Surveys","National",10000,"DGM",3274
"national",2005-04-23,"Big Dataland Surveys","National",10000,"PDAL",3811
"national",2005-04-23,"Big Dataland Surveys","National",10000,"SSP",585
"national",2005-04-24,"Dataland Daily","National",200,"CC",49
"national",2005-04-24,"Dataland Daily","National",200,"DGM",69
"national",2005-04-24,"Dataland Daily","National",200,"PDAL",72
"national",2005-04-24,"Dataland Daily","National",200,"SSP",11
"national",2005-04-25,"Dataland Daily","National",200,"CC",55
"national",2005-04-25,"Dataland Daily","National",200,"DGM",53
"national",2005-04-25,"Dataland Daily","National",200,"PDAL",80
"national",2005-04-25,"Dataland Daily","National",200,"SSP",12
"national",2005-04-26,"Dataland Daily","National",200,"CC",35
"national",2005-04-26,"Dataland Daily","National",200,"DGM",54
"national",2005-04-26,"Dataland Daily","National",200,"PDAL",98
"national",2005-04-26,"Dataland Daily","National",200,"SSP",13
"national",2005-04-27,"Dataland Daily","National",200,"CC",45
"national",2005-04-27,"Dataland Daily","National",200,"DGM",83
"national",2005-04-27,"Dataland Daily","National",200,"PDAL",64
"national",2005-04-27,"Dataland Daily","National",200,"SSP",8
"national",2005-04-28,"Dataland Daily","National",200,"CC",36
"national",2005-04-28,"Dataland Daily","National",200,"DGM",56
"national",2005-04-28,"Dataland Daily","National",200,"PDAL",88
"national",2005-04-28,"Dataland Daily","National",200,"SSP",19
"national",2005-04-29,"Dataland Daily","National",200,"CC",44
"national",2005-04-29,"Dataland Daily","National",200,"DGM",67
"national",2005-04-29,"Dataland Daily","National",200,"PDAL",70
"national",2005-04-29,"Dataland Daily","National",200,"SSP",19
"national",2005-04-30,"Dataland Daily","National",200,"CC",43
"national",2005-04-30,"Dataland Daily","National",200,"DGM",76
"national",2005-04-30,"Dataland Daily","National",200,"PDAL",73
"national",2005-04-30,"Dataland Daily","National",200,"SSP",8
"national",2005-05-01,"No Province Left Behind","National",500,"CC",114
"national",2005-05-01,"No Province Left Behind","National",500,"DGM",165
"national",2005-05-01,"No Province Left Behind","National",500,"PDAL",195
"national",2005-05-01,"No Province Left Behind","National",500,"SSP",26
"national",2005-05-01,"Dataland Daily","National",200,"CC",46
"national",2005-05-01,"Dataland Daily","National",200,"DGM",69
"national",2005-05-01,"Dataland Daily","National",200,"PDAL",76
"national",2005-05-01,"Dataland Daily","National",200,"SSP",9
"national",2005-05-02,"Dataland Daily","National",200,"CC",26
"national",2005-05-02,"Dataland Daily","National",200,"DGM",82
"national",2005-05-02,"Dataland Daily","National",200,"PDAL",85
"national",2005-05-02,"Dataland Daily","National",200,"SSP",7
"national",2005-05-02,"Proudly Paid For Polling","National",1000,"CC",221
"national",2005-05-02,"Proudly Paid For Polling","National",1000,"DGM",305
"national",2005-05-02,"Proudly Paid For Polling","National",1000,"PDAL",407
"national",2005-05-02,"Proudly Paid For Polling","National",1000,"SSP",68
"national",2005-05-03,"Dataland Daily","National",200,"CC",39
"national",2005-05-03,"Dataland Daily","National",200,"DGM",70
"national",2005-05-03,"Dataland Daily","National",200,"PDAL",82
"national",2005-05-03,"Dataland Daily","National",200,"SSP",8
"national",2005-05-04,"Dataland Daily","National",200,"CC",40
"national",2005-05-04,"Dataland Daily","National",200,"DGM",63
"national",2005-05-04,"Dataland Daily","National",200,"PDAL",86
"national",2005-05-04,"Dataland Daily","National",200,"SSP",11
"national",2005-05-05,"Dataland Daily","National",200,"CC",50
"national",2005-05-05,"Dataland Daily","National",200,"DGM",59
"national",2005-05-05,"Dataland Daily","National",200,"PDAL",77
"national",2005-05-05,"Dataland Daily","National",200,"SSP",14
"national",2005-05-06,"Dataland Daily","National",200,"CC",43
"national",2005-05-06,"Dataland Daily","National",200,"DGM",74
"national",2005-05-06,"Dataland Daily","National",200,"PDAL",69
"national",2005-05-06,"Dataland Daily","National",200,"SSP",14
"national",2005-05-07,"Dataland Daily","National",200,"CC",22
"national",2005-05-07,"Dataland Daily","National",200,"DGM",56
"national",2005-05-07,"Dataland Daily","National",200,"PDAL",99
"national",2005-05-07,"Dataland Daily","National",200,"SSP",22
"national",2005-05-08,"Dataland Daily","National",200,"CC",38
"national",2005-05-08,"Dataland Daily","National",200,"DGM",73
"national",2005-05-08,"Dataland Daily","National",200,"PDAL",80
"national",2005-05-08,"Dataland Daily","National",200,"SSP",9
"national",2005-05-09,"Dataland Daily","National",200,"CC",43
"national",2005-05-09,"Dataland Daily","National",200,"DGM",83
"national",2005-05-09,"Dataland Daily","National",200,"PDAL",67
"national",2005-05-09,"Dataland Daily","National",200,"SSP",7
"national",2005-05-10,"Dataland Daily","National",200,"CC",49
"national",2005-05-10,"Dataland Daily","National",200,"DGM",66
"national",2005-05-10,"Dataland Daily","National",200,"PDAL",80
"national",2005-05-10,"Dataland Daily","National",200,"SSP",5
"national",2005-05-11,"Dataland Daily","National",200,"CC",51
"national",2005-05-11,"Dataland Daily","National",200,"DGM",63
"national",2005-05-11,"Dataland Daily","National",200,"PDAL",75
"national",2005-05-11,"Dataland Daily","National",200,"SSP",11
"national",2005-05-12,"Dataland Daily","National",200,"CC",38
"national",2005-05-12,"Dataland Daily","National",200,"DGM",65
"national",2005-05-12,"Dataland Daily","National",200,"PDAL",81
"national",2005-05-12,"Dataland Daily","National",200,"SSP",17
"national",2005-05-13,"Dataland Daily","National",200,"CC",36
"national",2005-05-13,"Dataland Daily","National",200,"DGM",61
"national",2005-05-13,"Dataland Daily","National",200,"PDAL",90
"national",2005-05-13,"Dataland Daily","National",200,"SSP",14
"national",2005-05-14,"Dataland Daily","National",200,"CC",41
"national",2005-05-14,"Dataland Daily","National",200,"DGM",67
"national",2005-05-14,"Dataland Daily","National",200,"PDAL",84
"national",2005-05-14,"Dataland Daily","National",200,"SSP",7
"national",2005-05-15,"Dataland Daily","National",200,"CC",42
"national",2005-05-15,"Dataland Daily","National",200,"DGM",77
"national",2005-05-15,"Dataland Daily","National",200,"PDAL",65
"national",2005-05-15,"Dataland Daily","National",200,"SSP",16
"national",2005-05-16,"Dataland Daily","National",200,"CC",27
"national",2005-05-16,"Dataland Daily","National",200,"DGM",64
"national",2005-05-16,"Dataland Daily","National",200,"PDAL",91
"national",2005-05-16,"Dataland Daily","National",200,"SSP",18
"national",2005-05-17,"Dataland Daily","National",200,"CC",42
"national",2005-05-17,"Dataland Daily","National",200,"DGM",69
"national",2005-05-17,"Dataland Daily","National",200,"PDAL",80
"national",2005-05-17,"Dataland Daily","National",200,"SSP",9
"national",2005-05-18,"Dataland Daily","National",200,"CC",38
"national",2005-05-18,"Dataland Daily","National",200,"DGM",77
"national",2005-05-18,"Dataland Daily","National",200,"PDAL",71
"national",2005-05-18,"Dataland Daily","National",200,"SSP",14
"national",2005-05-19,"Dataland Daily","National",200,"CC",36
"national",2005-05-19,"Dataland Daily","National",200,"DGM",82
"national",2005-05-19,"Dataland Daily","National",200,"PDAL",77
"national",2005-05-19,"Dataland Daily","National",200,"SSP",5
"national",2005-05-20,"Dataland Register-Gazette","National",1500,"CC",350
"national",2005-05-20,"Dataland Register-Gazette","National",1500,"DGM",418
"national",2005-05-20,"Dataland Register-Gazette","National",1500,"PDAL",660
"national",2005-05-20,"Dataland Register-Gazette","National",1500,"SSP",72
"national",2005-05-20,"Dataland Daily","National",200,"CC",39
"national",2005-05-20,"Dataland Daily","National",200,"DGM",59
"national",2005-05-20,"Dataland Daily","National",200,"PDAL",93
"national",2005-05-20,"Dataland Daily","National",200,"SSP",9
"national",2005-05-21,"Dataland Daily","National",200,"CC",45
"national",2005-05-21,"Dataland Daily","National",200,"DGM",67
"national",2005-05-21,"Dataland Daily","National",200,"PDAL",67
"national",2005-05-21,"Dataland Daily","National",200,"SSP",21
"national",2005-05-22,"Dataland Register-Gazette","National",1500,"CC",294
"national",2005-05-22,"Dataland Register-Gazette","National",1500,"DGM",484
"national",2005-05-22,"Dataland Register-Gazette","National",1500,"PDAL",637
"national",2005-05-22,"Dataland Register-Gazette","National",1500,"SSP",86
"national",2005-05-22,"Dataland Daily","National",200,"CC",41
"national",2005-05-22,"Dataland Daily","National",200,"DGM",65
"national",2005-05-22,"Dataland Daily","National",200,"PDAL",84
"national",2005-05-22,"Dataland Daily","National",200,"SSP",10
"national",2005-05-23,"Dataland Daily","National",200,"CC",37
"national",2005-05-23,"Dataland Daily","National",200,"DGM",80
"national",2005-05-23,"Dataland Daily","National",200,"PDAL",70
"national",2005-05-23,"Dataland Daily","National",200,"SSP",13
"national",2005-05-24,"Dataland Daily","National",200,"CC",47
"national",2005-05-24,"Dataland Daily","National",200,"DGM",66
"national",2005-05-24,"Dataland Daily","National",200,"PDAL",72
"national",2005-05-24,"Dataland Daily","National",200,"SSP",14
"national",2005-05-24,"Dataland Register-Gazette","National",1500,"CC",334
"national",2005-05-24,"Dataland Register-Gazette","National",1500,"DGM",489
"national",2005-05-24,"Dataland Register-Gazette","National",1500,"PDAL",593
"national",2005-05-24,"Dataland Register-Gazette","National",1500,"SSP",84
"national",2005-05-25,"Dataland Daily","National",200,"CC",28
"national",2005-05-25,"Dataland Daily","National",200,"DGM",75
"national",2005-05-25,"Dataland Daily","National",200,"PDAL",87
"national",2005-05-25,"Dataland Daily","National",200,"SSP",10
"national",2005-05-26,"Dataland Daily","National",200,"CC",52
"national",2005-05-26,"Dataland Daily","National",200,"DGM",68
"national",2005-05-26,"Dataland Daily","National",200,"PDAL",69
"national",2005-05-26,"Dataland Daily","National",200,"SSP",10
"national",2005-05-27,"Dataland Daily","National",200,"CC",33
"national",2005-05-27,"Dataland Daily","National",200,"DGM",69
"national",2005-05-27,"Dataland Daily","National",200,"PDAL",89
"national",2005-05-27,"Dataland Daily","National",200,"SSP",10
"national",2005-05-28,"Dataland Daily","National",200,"CC",39
"national",2005-05-28,"Dataland Daily","National",200,"DGM",73
"national",2005-05-28,"Dataland Daily","National",200,"PDAL",76
"national",2005-05-28,"Dataland Daily","National",200,"SSP",12
"national",2005-05-29,"Dataland Daily","National",200,"CC",36
"national",2005-05-29,"Dataland Daily","National",200,"DGM",69
"national",2005-05-29,"Dataland Daily","National",200,"PDAL",85
"national",2005-05-29,"Dataland Daily","National",200,"SSP",11
"national",2005-05-30,"Dataland Daily","National",200,"CC",47
"national",2005-05-30,"Dataland Daily","National",200,"DGM",63
"national",2005-05-30,"Dataland Daily","National",200,"PDAL",83
"national",2005-05-30,"Dataland Daily","National",200,"SSP",6
"national",2005-05-31,"Dataland Daily","National",200,"CC",55
"national",2005-05-31,"Dataland Daily","National",200,"DGM",57
"national",2005-05-31,"Dataland Daily","National",200,"PDAL",75
"national",2005-05-31,"Dataland Daily","National",200,"SSP",13
"national",2005-05-31,"Dataland Register-Gazette","National",1500,"CC",359
"national",2005-05-31,"Dataland Register-Gazette","National",1500,"DGM",424
"national",2005-05-31,"Dataland Register-Gazette","National",1500,"PDAL",635
"national",2005-05-31,"Dataland Register-Gazette","National",1500,"SSP",83
"national",2005-06-01,"Dataland Daily","National",200,"CC",44
"national",2005-06-01,"Dataland Daily","National",200,"DGM",58
"national",2005-06-01,"Dataland Daily","National",200,"PDAL",86
"national",2005-06-01,"Dataland Daily","National",200,"SSP",11
"national",2005-06-02,"Dataland Register-Gazette","National",1500,"CC",357
"national",2005-06-02,"Dataland Register-Gazette","National",1500,"DGM",443
"national",2005-06-02,"Dataland Register-Gazette","National",1500,"PDAL",592
"national",2005-06-02,"Dataland Register-Gazette","National",1500,"SSP",108
"national",2005-06-02,"Dataland Daily","National",200,"CC",44
"national",2005-06-02,"Dataland Daily","National",200,"DGM",60
"national",2005-06-02,"Dataland Daily","National",200,"PDAL",89
"national",2005-06-02,"Dataland Daily","National",200,"SSP",7
"national",2005-06-03,"Dataland Daily","National",200,"CC",44
"national",2005-06-03,"Dataland Daily","National",200,"DGM",65
"national",2005-06-03,"Dataland Daily","National",200,"PDAL",73
"national",2005-06-03,"Dataland Daily","National",200,"SSP",18
"national",2005-06-04,"Dataland Daily","National",200,"CC",24
"national",2005-06-04,"Dataland Daily","National",200,"DGM",67
"national",2005-06-04,"Dataland Daily","National",200,"PDAL",93
"national",2005-06-04,"Dataland Daily","National",200,"SSP",16
"national",2005-06-05,"Dataland Daily","National",200,"CC",32
"national",2005-06-05,"Dataland Daily","National",200,"DGM",91
"national",2005-06-05,"Dataland Daily","National",200,"PDAL",67
"national",2005-06-05,"Dataland Daily","National",200,"SSP",10
"national",2005-06-06,"Dataland Daily","National",200,"CC",45
"national",2005-06-06,"Dataland Daily","National",200,"DGM",55
"national",2005-06-06,"Dataland Daily","National",200,"PDAL",89
"national",2005-06-06,"Dataland Daily","National",200,"SSP",11
"national",2005-06-06,"Proudly Paid For Polling","National",1000,"CC",290
"national",2005-06-06,"Proudly Paid For Polling","National",1000,"DGM",273
"national",2005-06-06,"Proudly Paid For Polling","National",1000,"PDAL",377
"national",2005-06-06,"Proudly Paid For Polling","National",1000,"SSP",59
"national",2005-06-07,"Dataland Daily","National",200,"CC",43
"national",2005-06-07,"Dataland Daily","National",200,"DGM",52
"national",2005-06-07,"Dataland Daily","National",200,"PDAL",93
"national",2005-06-07,"Dataland Daily","National",200,"SSP",12
"national",2005-06-08,"Dataland Daily","National",200,"CC",57
"national",2005-06-08,"Dataland Daily","National",200,"DGM",72
"national",2005-06-08,"Dataland Daily","National",200,"PDAL",58
"national",2005-06-08,"Dataland Daily","National",200,"SSP",13
"national",2005-06-09,"Dataland Daily","National",200,"CC",43
"national",2005-06-09,"Dataland Daily","National",200,"DGM",70
"national",2005-06-09,"Dataland Daily","National",200,"PDAL",78
"national",2005-06-09,"Dataland Daily","National",200,"SSP",10
"national",2005-06-10,"Dataland Daily","National",200,"CC",44
"national",2005-06-10,"Dataland Daily","National",200,"DGM",71
"national",2005-06-10,"Dataland Daily","National",200,"PDAL",71
"national",2005-06-10,"Dataland Daily","National",200,"SSP",14
"national",2005-06-10,"Dataland Register-Gazette","National",1500,"CC",381
"national",2005-06-10,"Dataland Register-Gazette","National",1500,"DGM",420
"national",2005-06-10,"Dataland Register-Gazette","National",1500,"PDAL",604
"national",2005-06-10,"Dataland Register-Gazette","National",1500,"SSP",95
"national",2005-06-11,"Dataland Daily","National",200,"CC",45
"national",2005-06-11,"Dataland Daily","National",200,"DGM",76
"national",2005-06-11,"Dataland Daily","National",200,"PDAL",73
"national",2005-06-11,"Dataland Daily","National",200,"SSP",6
"national",2005-06-12,"Dataland Daily","National",200,"CC",37
"national",2005-06-12,"Dataland Daily","National",200,"DGM",65
"national",2005-06-12,"Dataland Daily","National",200,"PDAL",89
"national",2005-06-12,"Dataland Daily","National",200,"SSP",9
"national",2005-06-12,"Big Dataland Surveys","National",10000,"CC",2204
"national",2005-06-12,"Big Dataland Surveys","National",10000,"DGM",3279
"national",2005-06-12,"Big Dataland Surveys","National",10000,"PDAL",3931
"national",2005-06-12,"Big Dataland Surveys","National",10000,"SSP",586
"national",2005-06-13,"Dataland Daily","National",200,"CC",30
"national",2005-06-13,"Dataland Daily","National",200,"DGM",60
"national",2005-06-13,"Dataland Daily","National",200,"PDAL",98
"national",2005-06-13,"Dataland Daily","National",200,"SSP",12
"national",2005-06-14,"Dataland Daily","National",200,"CC",31
"national",2005-06-14,"Dataland Daily","National",200,"DGM",77
"national",2005-06-14,"Dataland Daily","National",200,"PDAL",80
"national",2005-06-14,"Dataland Daily","National",200,"SSP",11
"national",2005-06-14,"Big Dataland Surveys","National",10000,"CC",2124
"national",2005-06-14,"Big Dataland Surveys","National",10000,"DGM",3266
"national",2005-06-14,"Big Dataland Surveys","National",10000,"PDAL",3917
"national",2005-06-14,"Big Dataland Surveys","National",10000,"SSP",694
"national",2005-06-15,"Dataland Daily","National",200,"CC",44
"national",2005-06-15,"Dataland Daily","National",200,"DGM",64
"national",2005-06-15,"Dataland Daily","National",200,"PDAL",83
"national",2005-06-15,"Dataland Daily","National",200,"SSP",9
"national",2005-06-16,"Dataland Daily","National",200,"CC",48
"national",2005-06-16,"Dataland Daily","National",200,"DGM",64
"national",2005-06-16,"Dataland Daily","National",200,"PDAL",78
"national",2005-06-16,"Dataland Daily","National",200,"SSP",9
"national",2005-06-17,"Big Dataland Surveys","National",10000,"CC",1949
"national",2005-06-17,"Big Dataland Surveys","National",10000,"DGM",3519
"national",2005-06-17,"Big Dataland Surveys","National",10000,"PDAL",3994
"national",2005-06-17,"Big Dataland Surveys","National",10000,"SSP",537
"national",2005-06-17,"Dataland Daily","National",200,"CC",62
"national",2005-06-17,"Dataland Daily","National",200,"DGM",67
"national",2005-06-17,"Dataland Daily","National",200,"PDAL",64
"national",2005-06-17,"Dataland Daily","National",200,"SSP",7
"national",2005-06-17,"Dataland Register-Gazette","National",1500,"CC",362
"national",2005-06-17,"Dataland Register-Gazette","National",1500,"DGM",441
"national",2005-06-17,"Dataland Register-Gazette","National",1500,"PDAL",616
"national",2005-06-17,"Dataland Register-Gazette","National",1500,"SSP",81
