"type_of_poll","date","pollster","geography","sample_size","party","value"
"national",2019-04-15,"Dataland Daily","National",200,"DGM",87
"national",2019-04-15,"Dataland Daily","National",200,"PDAL",87
"national",2019-04-15,"Dataland Daily","National",200,"SSP",5
"national",2019-04-16,"Dataland Daily","National",200,"CC",28
"national",2019-04-16,"Dataland Daily","National",200,"DGM",77
"national",2019-04-16,"Dataland Daily","National",200,"PDAL",90
"national",2019-04-16,"Dataland Daily","National",200,"SSP",5
"national",2019-04-17,"Dataland Daily","National",200,"CC",43
"national",2019-04-17,"Dataland Daily","National",200,"DGM",57
"national",2019-04-17,"Dataland Daily","National",200,"PDAL",95
"national",2019-04-17,"Dataland Daily","National",200,"SSP",6
"national",2019-04-18,"Dataland Daily","National",200,"CC",43
"national",2019-04-18,"Dataland Daily","National",200,"DGM",69
"national",2019-04-18,"Dataland Daily","National",200,"PDAL",76
"national",2019-04-18,"Dataland Daily","National",200,"SSP",12
"national",2019-04-19,"Dataland Daily","National",200,"CC",19
"national",2019-04-19,"Dataland Daily","National",200,"DGM",80
"national",2019-04-19,"Dataland Daily","National",200,"PDAL",88
"national",2019-04-19,"Dataland Daily","National",200,"SSP",13
"national",2019-04-20,"Dataland Daily","National",200,"CC",22
"national",2019-04-20,"Dataland Daily","National",200,"DGM",78
"national",2019-04-20,"Dataland Daily","National",200,"PDAL",91
"national",2019-04-20,"Dataland Daily","National",200,"SSP",9
"national",2019-04-21,"Dataland Daily","National",200,"CC",39
"national",2019-04-21,"Dataland Daily","National",200,"DGM",79
"national",2019-04-21,"Dataland Daily","National",200,"PDAL",70
"national",2019-04-21,"Dataland Daily","National",200,"SSP",12
"national",2019-04-22,"Dataland Daily","National",200,"CC",16
"national",2019-04-22,"Dataland Daily","National",200,"DGM",83
"national",2019-04-22,"Dataland Daily","National",200,"PDAL",92
"national",2019-04-22,"Dataland Daily","National",200,"SSP",9
"national",2019-04-23,"Dataland Daily","National",200,"CC",35
"national",2019-04-23,"Dataland Daily","National",200,"DGM",73
"national",2019-04-23,"Dataland Daily","National",200,"PDAL",88
"national",2019-04-23,"Dataland Daily","National",200,"SSP",4
"national",2019-04-24,"Dataland Daily","National",200,"CC",38
"national",2019-04-24,"Dataland Daily","National",200,"DGM",61
"national",2019-04-24,"Dataland Daily","National",200,"PDAL",84
"national",2019-04-24,"Dataland Daily","National",200,"SSP",17
"national",2019-04-25,"Dataland Daily","National",200,"CC",29
"national",2019-04-25,"Dataland Daily","National",200,"DGM",77
"national",2019-04-25,"Dataland Daily","National",200,"PDAL",83
"national",2019-04-25,"Dataland Daily","National",200,"SSP",11
"national",2019-04-26,"Dataland Daily","National",200,"CC",30
"national",2019-04-26,"Dataland Daily","National",200,"DGM",74
"national",2019-04-26,"Dataland Daily","National",200,"PDAL",92
"national",2019-04-26,"Dataland Daily","National",200,"SSP",4
"national",2019-04-27,"Dataland Daily","National",200,"CC",30
"national",2019-04-27,"Dataland Daily","National",200,"DGM",64
"national",2019-04-27,"Dataland Daily","National",200,"PDAL",96
"national",2019-04-27,"Dataland Daily","National",200,"SSP",10
"national",2019-04-28,"Dataland Daily","National",200,"CC",39
"national",2019-04-28,"Dataland Daily","National",200,"DGM",67
"national",2019-04-28,"Dataland Daily","National",200,"PDAL",80
"national",2019-04-28,"Dataland Daily","National",200,"SSP",15
"national",2019-04-28,"Dataland Register-Gazette","National",1500,"CC",250
"national",2019-04-28,"Dataland Register-Gazette","National",1500,"DGM",482
"national",2019-04-28,"Dataland Register-Gazette","National",1500,"PDAL",698
"national",2019-04-28,"Dataland Register-Gazette","National",1500,"SSP",70
"national",2019-04-29,"Dataland Daily","National",200,"CC",41
"national",2019-04-29,"Dataland Daily","National",200,"DGM",76
"national",2019-04-29,"Dataland Daily","National",200,"PDAL",75
"national",2019-04-29,"Dataland Daily","National",200,"SSP",8
"national",2019-04-30,"Dataland Daily","National",200,"CC",30
"national",2019-04-30,"Dataland Daily","National",200,"DGM",88
"national",2019-04-30,"Dataland Daily","National",200,"PDAL",69
"national",2019-04-30,"Dataland Daily","National",200,"SSP",13
"national",2019-05-01,"Dataland Daily","National",200,"CC",38
"national",2019-05-01,"Dataland Daily","National",200,"DGM",72
"national",2019-05-01,"Dataland Daily","National",200,"PDAL",77
"national",2019-05-01,"Dataland Daily","National",200,"SSP",12
"national",2019-05-02,"Dataland Daily","National",200,"CC",40
"national",2019-05-02,"Dataland Daily","National",200,"DGM",64
"national",2019-05-02,"Dataland Daily","National",200,"PDAL",89
"national",2019-05-02,"Dataland Daily","National",200,"SSP",7
"national",2019-05-03,"Dataland Daily","National",200,"CC",26
"national",2019-05-03,"Dataland Daily","National",200,"DGM",69
"national",2019-05-03,"Dataland Daily","National",200,"PDAL",98
"national",2019-05-03,"Dataland Daily","National",200,"SSP",7
"national",2019-05-04,"Dataland Daily","National",200,"CC",34
"national",2019-05-04,"Dataland Daily","National",200,"DGM",81
"national",2019-05-04,"Dataland Daily","National",200,"PDAL",79
"national",2019-05-04,"Dataland Daily","National",200,"SSP",6
"national",2019-05-05,"Dataland Daily","National",200,"CC",39
"national",2019-05-05,"Dataland Daily","National",200,"DGM",52
"national",2019-05-05,"Dataland Daily","National",200,"PDAL",101
"national",2019-05-05,"Dataland Daily","National",200,"SSP",8
"national",2019-05-06,"Dataland Daily","National",200,"CC",28
"national",2019-05-06,"Dataland Daily","National",200,"DGM",66
"national",2019-05-06,"Dataland Daily","National",200,"PDAL",97
"national",2019-05-06,"Dataland Daily","National",200,"SSP",10
"national",2019-05-07,"Dataland Daily","National",200,"CC",33
"national",2019-05-07,"Dataland Daily","National",200,"DGM",63
"national",2019-05-07,"Dataland Daily","National",200,"PDAL",99
"national",2019-05-07,"Dataland Daily","National",200,"SSP",5
"national",2019-05-08,"Dataland Daily","National",200,"CC",38
"national",2019-05-08,"Dataland Daily","National",200,"DGM",63
"national",2019-05-08,"Dataland Daily","National",200,"PDAL",90
"national",2019-05-08,"Dataland Daily","National",200,"SSP",9
"national",2019-05-09,"Dataland Daily","National",200,"CC",36
"national",2019-05-09,"Dataland Daily","National",200,"DGM",81
"national",2019-05-09,"Dataland Daily","National",200,"PDAL",75
"national",2019-05-09,"Dataland Daily","National",200,"SSP",8
"national",2019-05-10,"Dataland Daily","National",200,"CC",26
"national",2019-05-10,"Dataland Daily","National",200,"DGM",78
"national",2019-05-10,"Dataland Daily","National",200,"PDAL",90
"national",2019-05-10,"Dataland Daily","National",200,"SSP",6
"national",2019-05-11,"Dataland Daily","National",200,"CC",34
"national",2019-05-11,"Dataland Daily","National",200,"DGM",63
"national",2019-05-11,"Dataland Daily","National",200,"PDAL",92
"national",2019-05-11,"Dataland Daily","National",200,"SSP",11
"national",2019-05-12,"Dataland Daily","National",200,"CC",28
"national",2019-05-12,"Dataland Daily","National",200,"DGM",57
"national",2019-05-12,"Dataland Daily","National",200,"PDAL",107
"national",2019-05-12,"Dataland Daily","National",200,"SSP",8
"national",2019-05-13,"Dataland Daily","National",200,"CC",52
"national",2019-05-13,"Dataland Daily","National",200,"DGM",50
"national",2019-05-13,"Dataland Daily","National",200,"PDAL",85
"national",2019-05-13,"Dataland Daily","National",200,"SSP",13
"national",2019-05-14,"Dataland Daily","National",200,"CC",32
"national",2019-05-14,"Dataland Daily","National",200,"DGM",84
"national",2019-05-14,"Dataland Daily","National",200,"PDAL",78
"national",2019-05-14,"Dataland Daily","National",200,"SSP",7
"national",2019-05-15,"Dataland Daily","National",200,"CC",36
"national",2019-05-15,"Dataland Daily","National",200,"DGM",71
"national",2019-05-15,"Dataland Daily","National",200,"PDAL",90
"national",2019-05-15,"Dataland Daily","National",200,"SSP",2
"national",2019-05-16,"Dataland Daily","National",200,"CC",36
"national",2019-05-16,"Dataland Daily","National",200,"DGM",73
"national",2019-05-16,"Dataland Daily","National",200,"PDAL",86
"national",2019-05-16,"Dataland Daily","National",200,"SSP",5
"national",2019-05-17,"Dataland Daily","National",200,"CC",36
"national",2019-05-17,"Dataland Daily","National",200,"DGM",78
"national",2019-05-17,"Dataland Daily","National",200,"PDAL",79
"national",2019-05-17,"Dataland Daily","National",200,"SSP",6
"national",2019-05-17,"Dataland Register-Gazette","National",1500,"CC",277
"national",2019-05-17,"Dataland Register-Gazette","National",1500,"DGM",510
"national",2019-05-17,"Dataland Register-Gazette","National",1500,"PDAL",650
"national",2019-05-17,"Dataland Register-Gazette","National",1500,"SSP",62
"national",2019-05-18,"Dataland Daily","National",200,"CC",41
"national",2019-05-18,"Dataland Daily","National",200,"DGM",74
"national",2019-05-18,"Dataland Daily","National",200,"PDAL",76
"national",2019-05-18,"Dataland Daily","National",200,"SSP",8
"national",2019-05-19,"Dataland Daily","National",200,"CC",44
"national",2019-05-19,"Dataland Daily","National",200,"DGM",78
"national",2019-05-19,"Dataland Daily","National",200,"PDAL",70
"national",2019-05-19,"Dataland Daily","National",200,"SSP",7
"national",2019-05-19,"No Province Left Behind","National",500,"CC",109
"national",2019-05-19,"No Province Left Behind","National",500,"DGM",176
"national",2019-05-19,"No Province Left Behind","National",500,"PDAL",200
"national",2019-05-19,"No Province Left Behind","National",500,"SSP",15
"national",2019-05-20,"Dataland Daily","National",200,"CC",48
"national",2019-05-20,"Dataland Daily","National",200,"DGM",81
"national",2019-05-20,"Dataland Daily","National",200,"PDAL",66
"national",2019-05-20,"Dataland Daily","National",200,"SSP",5
"national",2019-05-21,"Dataland Daily","National",200,"CC",27
"national",2019-05-21,"Dataland Daily","National",200,"DGM",87
"national",2019-05-21,"Dataland Daily","National",200,"PDAL",78
"national",2019-05-21,"Dataland Daily","National",200,"SSP",8
"national",2019-05-22,"Dataland Daily","National",200,"CC",33
"national",2019-05-22,"Dataland Daily","National",200,"DGM",67
"national",2019-05-22,"Dataland Daily","National",200,"PDAL",93
"national",2019-05-22,"Dataland Daily","National",200,"SSP",7
"national",2019-05-23,"Dataland Daily","National",200,"CC",43
"national",2019-05-23,"Dataland Daily","National",200,"DGM",67
"national",2019-05-23,"Dataland Daily","National",200,"PDAL",83
"national",2019-05-23,"Dataland Daily","National",200,"SSP",7
"national",2019-05-23,"Proudly Paid For Polling","National",1000,"CC",254
"national",2019-05-23,"Proudly Paid For Polling","National",1000,"DGM",295
"national",2019-05-23,"Proudly Paid For Polling","National",1000,"PDAL",413
"national",2019-05-23,"Proudly Paid For Polling","National",1000,"SSP",39
"national",2019-05-24,"Dataland Daily","National",200,"CC",27
"national",2019-05-24,"Dataland Daily","National",200,"DGM",84
"national",2019-05-24,"Dataland Daily","National",200,"PDAL",84
"national",2019-05-24,"Dataland Daily","National",200,"SSP",6
"national",2019-05-24,"Proudly Paid For Polling","National",1000,"CC",177
"national",2019-05-24,"Proudly Paid For Polling","National",1000,"DGM",313
"national",2019-05-24,"Proudly Paid For Polling","National",1000,"PDAL",462
"national",2019-05-24,"Proudly Paid For Polling","National",1000,"SSP",48
"national",2019-05-25,"Big Dataland Surveys","National",10000,"CC",2331
"national",2019-05-25,"Big Dataland Surveys","National",10000,"DGM",3396
"national",2019-05-25,"Big Dataland Surveys","National",10000,"PDAL",3785
"national",2019-05-25,"Big Dataland Surveys","National",10000,"SSP",488
"national",2019-05-25,"Dataland Daily","National",200,"CC",32
"national",2019-05-25,"Dataland Daily","National",200,"DGM",68
"national",2019-05-25,"Dataland Daily","National",200,"PDAL",90
"national",2019-05-25,"Dataland Daily","National",200,"SSP",11
"national",2019-05-26,"Dataland Daily","National",200,"CC",38
"national",2019-05-26,"Dataland Daily","National",200,"DGM",90
"national",2019-05-26,"Dataland Daily","National",200,"PDAL",66
"national",2019-05-26,"Dataland Daily","National",200,"SSP",6
"national",2019-05-27,"Dataland Daily","National",200,"CC",25
"national",2019-05-27,"Dataland Daily","National",200,"DGM",79
"national",2019-05-27,"Dataland Daily","National",200,"PDAL",90
"national",2019-05-27,"Dataland Daily","National",200,"SSP",6
"national",2019-05-28,"Dataland Daily","National",200,"CC",27
"national",2019-05-28,"Dataland Daily","National",200,"DGM",86
"national",2019-05-28,"Dataland Daily","National",200,"PDAL",80
"national",2019-05-28,"Dataland Daily","National",200,"SSP",8
"national",2019-05-28,"Dataland Register-Gazette","National",1500,"CC",284
"national",2019-05-28,"Dataland Register-Gazette","National",1500,"DGM",457
"national",2019-05-28,"Dataland Register-Gazette","National",1500,"PDAL",689
"national",2019-05-28,"Dataland Register-Gazette","National",1500,"SSP",71
"national",2019-05-29,"Dataland Daily","National",200,"CC",33
"national",2019-05-29,"Dataland Daily","National",200,"DGM",78
"national",2019-05-29,"Dataland Daily","National",200,"PDAL",81
"national",2019-05-29,"Dataland Daily","National",200,"SSP",8
"national",2019-05-30,"Dataland Daily","National",200,"CC",23
"national",2019-05-30,"Dataland Daily","National",200,"DGM",74
"national",2019-05-30,"Dataland Daily","National",200,"PDAL",93
"national",2019-05-30,"Dataland Daily","National",200,"SSP",10
"national",2019-05-31,"Dataland Daily","National",200,"CC",29
"national",2019-05-31,"Dataland Daily","National",200,"DGM",65
"national",2019-05-31,"Dataland Daily","National",200,"PDAL",93
"national",2019-05-31,"Dataland Daily","National",200,"SSP",13
"national",2019-06-01,"Dataland Daily","National",200,"CC",33
"national",2019-06-01,"Dataland Daily","National",200,"DGM",68
"national",2019-06-01,"Dataland Daily","National",200,"PDAL",94
"national",2019-06-01,"Dataland Daily","National",200,"SSP",5
"national",2019-06-02,"Dataland Daily","National",200,"CC",33
"national",2019-06-02,"Dataland Daily","National",200,"DGM",81
"national",2019-06-02,"Dataland Daily","National",200,"PDAL",83
"national",2019-06-02,"Dataland Daily","National",200,"SSP",2
"national",2019-06-03,"Dataland Daily","National",200,"CC",29
"national",2019-06-03,"Dataland Daily","National",200,"DGM",99
"national",2019-06-03,"Dataland Daily","National",200,"PDAL",61
"national",2019-06-03,"Dataland Daily","National",200,"SSP",11
"national",2019-06-04,"Dataland Daily","National",200,"CC",40
"national",2019-06-04,"Dataland Daily","National",200,"DGM",76
"national",2019-06-04,"Dataland Daily","National",200,"PDAL",75
"national",2019-06-04,"Dataland Daily","National",200,"SSP",8
"national",2019-06-05,"Proudly Paid For Polling","National",1000,"CC",175
"national",2019-06-05,"Proudly Paid For Polling","National",1000,"DGM",411
"national",2019-06-05,"Proudly Paid For Polling","National",1000,"PDAL",379
"national",2019-06-05,"Proudly Paid For Polling","National",1000,"SSP",34
"national",2019-06-05,"Dataland Daily","National",200,"CC",46
"national",2019-06-05,"Dataland Daily","National",200,"DGM",56
"national",2019-06-05,"Dataland Daily","National",200,"PDAL",88
"national",2019-06-05,"Dataland Daily","National",200,"SSP",10
"national",2019-06-05,"Big Dataland Surveys","National",10000,"CC",1763
"national",2019-06-05,"Big Dataland Surveys","National",10000,"DGM",3957
"national",2019-06-05,"Big Dataland Surveys","National",10000,"PDAL",3903
"national",2019-06-05,"Big Dataland Surveys","National",10000,"SSP",376
"national",2019-06-06,"Dataland Daily","National",200,"CC",40
"national",2019-06-06,"Dataland Daily","National",200,"DGM",77
"national",2019-06-06,"Dataland Daily","National",200,"PDAL",79
"national",2019-06-06,"Dataland Daily","National",200,"SSP",5
"national",2019-06-07,"Dataland Daily","National",200,"CC",32
"national",2019-06-07,"Dataland Daily","National",200,"DGM",62
"national",2019-06-07,"Dataland Daily","National",200,"PDAL",99
"national",2019-06-07,"Dataland Daily","National",200,"SSP",8
"national",2019-06-08,"Dataland Daily","National",200,"CC",33
"national",2019-06-08,"Dataland Daily","National",200,"DGM",71
"national",2019-06-08,"Dataland Daily","National",200,"PDAL",86
"national",2019-06-08,"Dataland Daily","National",200,"SSP",10
"national",2019-06-08,"Dataland Register-Gazette","National",1500,"CC",313
"national",2019-06-08,"Dataland Register-Gazette","National",1500,"DGM",467
"national",2019-06-08,"Dataland Register-Gazette","National",1500,"PDAL",658
"national",2019-06-08,"Dataland Register-Gazette","National",1500,"SSP",62
"national",2019-06-09,"Dataland Daily","National",200,"CC",33
"national",2019-06-09,"Dataland Daily","National",200,"DGM",73
"national",2019-06-09,"Dataland Daily","National",200,"PDAL",87
"national",2019-06-09,"Dataland Daily","National",200,"SSP",7
"national",2019-06-10,"Dataland Daily","National",200,"CC",39
"national",2019-06-10,"Dataland Daily","National",200,"DGM",47
"national",2019-06-10,"Dataland Daily","National",200,"PDAL",103
"national",2019-06-10,"Dataland Daily","National",200,"SSP",11
"national",2019-06-11,"Dataland Daily","National",200,"CC",35
"national",2019-06-11,"Dataland Daily","National",200,"DGM",74
"national",2019-06-11,"Dataland Daily","National",200,"PDAL",79
"national",2019-06-11,"Dataland Daily","National",200,"SSP",11
"national",2019-06-12,"Dataland Daily","National",200,"CC",30
"national",2019-06-12,"Dataland Daily","National",200,"DGM",75
"national",2019-06-12,"Dataland Daily","National",200,"PDAL",91
"national",2019-06-12,"Dataland Daily","National",200,"SSP",3
"national",2019-06-13,"Dataland Daily","National",200,"CC",37
"national",2019-06-13,"Dataland Daily","National",200,"DGM",78
"national",2019-06-13,"Dataland Daily","National",200,"PDAL",75
"national",2019-06-13,"Dataland Daily","National",200,"SSP",10
"national",2019-06-13,"Big Dataland Surveys","National",10000,"CC",1642
"national",2019-06-13,"Big Dataland Surveys","National",10000,"DGM",4072
"national",2019-06-13,"Big Dataland Surveys","National",10000,"PDAL",3859
"national",2019-06-13,"Big Dataland Surveys","National",10000,"SSP",426
"national",2019-06-14,"Dataland Daily","National",200,"CC",32
"national",2019-06-14,"Dataland Daily","National",200,"DGM",74
"national",2019-06-14,"Dataland Daily","National",200,"PDAL",78
"national",2019-06-14,"Dataland Daily","National",200,"SSP",16
"national",2019-06-14,"Big Dataland Surveys","National",10000,"CC",1441
"national",2019-06-14,"Big Dataland Surveys","National",10000,"DGM",4269
"national",2019-06-14,"Big Dataland Surveys","National",10000,"PDAL",3891
"national",2019-06-14,"Big Dataland Surveys","National",10000,"SSP",400
"national",2019-06-14,"Dataland Register-Gazette","National",1500,"CC",267
"national",2019-06-14,"Dataland Register-Gazette","National",1500,"DGM",534
"national",2019-06-14,"Dataland Register-Gazette","National",1500,"PDAL",634
"national",2019-06-14,"Dataland Register-Gazette","National",1500,"SSP",65
